_id,description,predicted_category,title
5db0aec0f0a9b700adeebc4b,"The NSE Nifty index was trading 7.40 points down at 11,167.35.",business,"Buzzing stocks: YES Bank, BPCL, ZEEL, HDFC Bank"
5db0aec0f0a9b700adeebc4c,"The NSE Nifty50 index was trading 3.40 points up at 11,178.15.",business,Share market update: Fertilizer stocks fall; Nagarjuna Fertilizers slumps 4%
5db0aec0f0a9b700adeebc4d,"The NSE Nifty50 index was trading 7.05 points up at 11,181.80.",business,Share market update: NBFC stocks slip; Indiabulls Ventures tanks 10%
5db0aec0f0a9b700adeebc4e,Zee promoters want to repay their outstanding debt in the next three months.,business,"Stocks in the news: YES Bank, Glenmark Pharma, BPCL, PNB and Bosch"
5db0aec0f0a9b700adeebc4f,Madhwin and Rashmikaa win junior boys’ and girls’ titles,sports,National tennis championship: Poonacha and Sowjanya triumph
5db0aec0f0a9b700adeebc50,Elephant Parade is a social enterprise and runs the world's largest art exhibition of decorated elephant statues.,science,"From an Elephants Parade to a Bollywood park visit: This year, make the most of Diwali in Dubai"
5db0aec0f0a9b700adeebc51,"The audience is eagerly waiting for Akshay Kumar starrer 'Housefull 4' to hit the screens. The trailer of the film dropped recently and it promises a laugh riot. Laced with action, comedy, drama, and entertainment full-on, the film is all ready to set the scr…",entertainment,Ayushmann gives Akshay's 'Bala' song a twist
5db0aec0f0a9b700adeebc52,"A little over 90% of the promoters’ shareholding has been pledged, directly or indirectly, with domestic and international lender",business,"Promoters now own just 22% of ZEE, says MD"
5db0aec0f0a9b700adeebc53,"Women, including Saudis, are also permitted to rent hotel rooms by themselves, in a break with previous regulations.",health,Saudi Arabia allows foreign men and women to share hotel rooms
5db0aec0f0a9b700adeebc54,The value of the region’s online transactions in areas from internet retail to car-hailing should reach $300 billion by 2025: Report,business,Southeast Asia’s net economy to top $100 billion this year
5db0aec0f0a9b700adeebc55,Dabur Group chairman Amit Burman hopes to write a kabaddi-like success story for kho kho.,business,People moving towards non-cricket disciplines: Dabur Group chairman Amit Burman
5db0aec0f0a9b700adeebc56,Crypt TV and Abundantia will co-produce two horror series and bring the Crypt brand to India and create new scary intellectual property (IP).,entertainment,Abundantia Entertainment brings US horror content studio Crypt TV to India
5db0aec0f0a9b700adeebc57,"The promoters of the Essel Group, which owns ZEE, have been selling assets to meet debt obligations.",business,Want to repay debt in next three months: ZEE MD Punit Goenka
5db0aec0f0a9b700adeebc58,"Virtuous Retail South Asia is looking to invest additional $240 million or over Rs 1,700 crore to develop the site, taking its total investment to over Rs 2,400 crore.",business,Xander’s Virtuous Retail Buys 20-acre Raymond land parcel in Thane for over Rs 710 crore
5db0aec0f0a9b700adeebc59,"Speedx’s design highs also include creating seven bars in a building for a suiting fabric baron, each bar costing about Rs 9 lakh and one of them even sporting the body of a Lamborghini as bar top.",business,How Delhi-based bar designer Speedx is shaking and stirring things around
5db0aec0f0a9b700adeebc5a,"Written in layman's language, the book doesn't have any technical jargons. Each of the incidents explained in this book will give you a leg up in understanding your own weaknesses that may make the company data vulnerable to attackers. ETCIO October 09, 2019,…",technology,Why you should read 'Why Cyber Criminals Succeed'
5db0aec0f0a9b700adeebc5b,"Zee has to make an immediate repayment of Rs 5,000 crore in the next six months.",business,Zee investors to gain if promoters cut stake or divest non-core assets
5db0aec0f0a9b700adeebc5c,"NSE barometer Nifty fell 50 points to 11,126.",business,"After Market: Big Pharma taken ill, YES Bank surges, Zee rebounds"
5db0aec0f0a9b700adeebc5d,The Nifty Media index was trading 0.12 per cent up at 1731.65 around 11:58 am.,business,Share market update: Media shares down; Zee Media falls 9%
5db0aec0f0a9b700adeebc5e,"Barak Valley Cements, Andhra Cements and Burnpur Cement were the top gainers.",business,Stock market update: Cement stocks slump; Barak Valley Cements dips 5%
5db0aec0f0a9b700adeebc5f,"Piccadily Agro Industries, Dhampur Sugar Mills and Ugar Sugar Works  were the top losers.",business,Stock market update: Sugar stocks decline; Piccadily Agro slides over 6%
5db0aec0f0a9b700adeebc60,"UltraTech Cement, Century Textiles & Industries and Mangalam Cement were the top gainers.",business,Stock market update: Cement shares advance; UltraTech Cement rises over 2%
5db0aec0f0a9b700adeebc61,"The NSE Nifty50 index was trading 117.25 points up at 11,243.65.",business,Share market update: NBFC stocks mixed; Indiabulls Ventures surges 10%
5db0aec0f0a9b700adeebc62,The market had expected the central bank to cut interest rates by at least 35 basis points.,business,Rate cut not deep enough to scare bears off Dalal Street
5db0aec0f0a9b700adeebc63,We grew up watching World Wrestling Entertainment (WWE) and it’s one of the childhood memories we saviour. The popularity of WWE has only soared over the years as people continue to love the entertainment provided by the wrestlers in the ring. WWE has become …,entertainment,"We All Know WWE Is Scripted, But Wrestlers Do Put Themselves At Risk In The Ring And Here's Why"
5db0aec0f0a9b700adeebc64,It is no surprise that video gaming and especially mobile gaming is a wildly popular social activity today. What many of more traditional entertainment providers were surprised by was how quickly gaming also became a spectator sport.  Back in 2014 people were…,technology,Rise Of E-Sports: How Gaming Is Evolving Into A Mainstream Entertainment Medium Like No Other
5db0aec0f0a9b700adeebc65,"There have been many astonishing moments in World Wrestling Entertainment (WWE) and quite a few bemusing stories, like this one - Big Show going all diarrhea over Brock Lesnar. Yes, you read that right, it actually happened. The beast that Brock Lesnar is, he…",entertainment,Beast Brock Lesnar Recalls How Big Show Once Exploded 'With Diarrhoea All Over Him' In A WWE Match
5db0aec0f0a9b700adeebc66,"From Adil Hussain joining the cast of Star Trek: Discovery Season 3, whose trailer was released at the New York Comic-con to a man being kicked out of the screening of Joker for spitting at people and cheering and applauding on the scenes when somebody died i…",entertainment,"Adil Hussain Joins Star Trek: Discovery Season 3, Man Kicked Out Of Joker Screening & More From Ent"
5db0aec0f0a9b700adeebc67,"Can you still smell it? The People's Champion has returned! WWE Smackdown opened to electrifying atmosphere as Dwayne The Rock Johnson. Becky Lynch rocketed across the ring with her signature leg drop, but the crowd went absolutely berserk when The Rock bounc…",entertainment,Dwayne 'The Rock' Johnson Returns To WWE & We Could Smell What Was Cooking
5db0aec0f0a9b700adeebc68,"After the famous night in Paris when Ole Gunnar Solskjær masterminded Manchester United's 3-3 aggregate win on away goals, the Norwegian was give the permanent manager's job by the record 20 time English champions. He has changed the mood at Old Trafford afte…",sports,Once Great Manchester United Are Just Two Points Above Relegation In The Premier League
5db0aec0f0a9b700adeebc69,"Clearly, Martin Scorsese is not a fan of Marvel movies. The iconic Oscar-winning filmmaker, who has directed movies including Taxi Driver, Goodfellas and The Departed among others, is receiving all the praises for his upcoming movie The Irishman as well. Howe…",entertainment,"After Martin Scorsese Says Marvel Films Aren’t Cinema, James Gunn Is 'Saddened' By His Judging"
5db0aec0f0a9b700adeebc6a,Cheteshwar Pujara said that Indian team timed their second innings declaration in such a manner that they didn't have to start with a soft semi new-ball on the fifth day of their first Test. India batted 67 overs in their second innings to declare at 323 for …,sports,Team 'didn't want' new ball to go soft on Day 5: Pujara
5db0aec0f0a9b700adeebc6b,"Over 70% of global Instagram are less than 35 years of age, and recruiters are keen to target this audience.",entertainment,"Instagram, Twitter are turning into new hiring destinations for Indian companies"
5db0aec0f0a9b700adeebc6c,"Defence minister Rajnath Singh on Wednesday asked French armament companies to establish production bases in India for weapon systems that can also be exported to other countries. French arms companies, on their part, urged India to provide a more attractive …",business,Rajnath prods French defence cos to 'make in India'
5db0aec0f0a9b700adeebc6d,India Business News: NEW DELHI: The government on Monday launched the national e-assessment which is expected to usher in faceless assessment of tax cases and shut out int.,business,No more tense meets with taxman
5db0aec0f0a9b700adeebc6e,"Parag Shah who is a sitting corporator from Ghatkopar has declared assets of over Rs 500 crore, which is more than that of Mangal Prabhat Lodha, BJP’s Mumbai unit chief, who is contesting from Malabar Hill and declared assets of Rs 441 crore. SP candidate Abu…",business,BJP’s Parag Shah Maharashtra's richest contestant
5db0aec0f0a9b700adeebc6f,"When private sector banks were allowed to open in the 1990s, some economists thought big industrialists were the obvious candidates. But businesses are potential borrowers, and so should not control lending institutions: that creates an...",business,Blog: Why industrialists should not own banks
5db0aec0f0a9b700adeebc70,"Dubbed as a major initiative in the direction of taxation reform, the Income-Tax Department on Monday launched a faceless e-assessment scheme to eliminate interface between an assessing officer and a taxpayer. To begin with, 58,322 income tax cases have been …",general,faceless e-assessment scheme launched
5db0aec0f0a9b700adeebc71,"Cutting of trees in Aarey Colony in Mumbai has sparked protests, which led to blocking of roads and detaining of several activists. Reportedly, 29 activists have been arrested. Indian police detained protesters demanding that the Mumbai Metro Rail Corp Ltd (M…",ent_regional,Aarey protest pics: Activists detained
5db0aec0f0a9b700adeebc72,"Google, Facebook, Netflix etc. have a huge consumer base in several countries but no physical presence which is why Organisation for Economic Co-operation and Development has proposed a new global tax mechanism system for multinationals under which ‘some’ pro…",business,"Google, FB may face tax in line with India biz"
